,Turn,Civ1,Civ2,Relation,Value,Cable
0,456,Morocco,Mombasa,Diplomatic Stance,neutral,A neutral stance with Mombasa is what we state
0,457,Morocco,Inca,Diplomatic Stance,friendly,A friendly attitude with the Incas is what we profess
0,457,Songhai,Germany,Diplomatic Stance,friendly,The Songhais relations with the Germans at present are friendly
0,457,Morocco,Germany,Diplomatic Stance,friendly,We are displaying a friendly attitude toward the Germans
0,458,Korea,Inca,Diplomatic Stance,neutral,Our reputed policy on the subject of the Incas feels neutral
0,458,Morocco,Kyzyl,Diplomatic Stance,neutral,We are showing a neutral attitude toward Kyzyl
0,459,Inca,Morocco,Diplomatic Stance,friendly,Our popular stance regarding the Moroccans feels friendly
0,459,Inca,Kyzyl,Diplomatic Stance,protective,A protective posture with Kyzyl is what we avow
0,459,Korea,Mombasa,Diplomatic Stance,friendly, We proclaimed that affairs between us and Mombasa are presently friendly
0,460,Inca,Korea,Diplomatic Stance,neutral,Our relations with the Koreans these days are neutral
0,460,Germany,Mombasa,Diplomatic Stance,neutral,We announced that proceedings between us and Mombasa are now neutral
0,461,Morocco,Singapore,Diplomatic Stance,protective, Our professed stance regarding Singapore feels protective
0,462,Morocco,Korea,Diplomatic Stance,neutral,We are showing a neutral manner toward the Koreans
0,462,Songhai,Morocco,Diplomatic Stance,friendly,The Songhai proclaimed that transactions between the Songhai and the Moroccans are currently friendly
0,462,Korea,Morocco,Diplomatic Stance,deceptive,Our announced stance on the subject of the Moroccans appears deceptive
0,463,Songhai,Korea,Diplomatic Stance,hostile,We are exhibiting a hostile posture toward the Koreans
0,463,Morocco,Songhai,Diplomatic Stance,friendly,Our relations with the Songhai currently are friendly
0,463,Korea,Songhai,Diplomatic Stance,deceptive,Our open stance vis-à-vis the Songhai looks deceptive
0,463,Morocco,Germany,Diplomatic Stance,friendly,The Moroccans published that affairs between the Moroccans and the Germans are now friendly
0,463,Germany,Panama City,Diplomatic Stance,neutral,We are displaying a neutral posture toward Panama City
0,464,Inca,Songhai,Diplomatic Stance,friendly,We disclosed that matters between us and the Songhai are at present friendly
0,464,Morocco,Korea,Diplomatic Stance,neutral,A neutral stance with the Koreans is what we avow
0,464,Inca,Korea,Diplomatic Stance,neutral,Our relations with the Koreans now are neutral
0,464,Inca,Mombasa,Diplomatic Stance,neutral,Our open position toward Mombasa appears neutral
0,464,Inca,Panama City,Diplomatic Stance,neutral,A neutral attitude with Panama City is what we profess
0,464,Germany,Kyzyl,Diplomatic Stance,neutral,We professed that proceedings between us and Kyzyl are these days neutral
0,465,Songhai,Morocco,Diplomatic Stance,friendly, The Songhai professed that matters between the Songhai and the Moroccans are currently friendly
0,465,Germany,Ife,Diplomatic Stance,protective,Our relations with Ife now are protective
0,466,Germany,Inca,Diplomatic Stance,hostile,A hostile stance with the Incas is what we assert
0,466,Inca,Germany,Diplomatic Stance,deceptive,We published that transactions between us and the Germans are these days deceptive
0,467,Songhai,Florence,Diplomatic Stance,neutral,Our announced diplomacy in regard to Florence looks neutral
0,467,Inca,Florence,Diplomatic Stance,neutral,We announced that dealings between us and Florence are currently neutral
0,468,Morocco,Budapest,Diplomatic Stance,protective,Our relations with Budapest these days are protective
0,469,Korea,Inca,Diplomatic Stance,neutral,A neutral disposition with the Incas is what we state
0,469,Germany,Bogota,Diplomatic Stance,neutral,We are taking a neutral position toward Bogota
0,470,Inca,Morocco,Diplomatic Stance,friendly,We are showing a friendly posture toward the Moroccans
0,470,Germany,Songhai,Diplomatic Stance,deceptive,We are exhibiting a deceptive position toward the Songhai
0,470,Inca,Korea,Diplomatic Stance,neutral,The Incas are showing a neutral posture toward the Koreans
0,470,Korea,Songhai,Diplomatic Stance,deceptive,Our open policy with regard to the Songhai seems deceptive
0,471,Songhai,Morocco,Diplomatic Stance,friendly,Our reputed policy on the subject of the Moroccans feels friendly
0,471,Morocco,Germany,Diplomatic Stance,deceptive,A deceptive stance with the Germans is what we avow
0,472,Morocco,Songhai,Diplomatic Stance,friendly,Our popular diplomacy on the subject of the Songhai feels friendly
0,472,Korea,Morocco,Diplomatic Stance,guarded,We disclosed that affairs between us and the Moroccans are presently guarded
0,472,Inca,Morocco,Diplomatic Stance,friendly,A friendly attitude with the Moroccans is what the Incas profess
0,472,Morocco,Panama City,Diplomatic Stance,neutral,Our relations with Panama City these days are neutral
0,472,Morocco,Bogota,Diplomatic Stance,neutral,Our relations with Bogota at present are neutral
0,473,Songhai,Inca,Diplomatic Stance,deceptive,We professed that matters between us and the Incas are of late deceptive
0,473,Morocco,Korea,Diplomatic Stance,neutral,We announced that relations between us and the Koreans are these days neutral
0,473,Morocco,Songhai,Diplomatic Stance,friendly,A friendly posture with the Songhai is what the Moroccans assert
0,473,Korea,Germany,Diplomatic Stance,friendly,Our relations with the Germans now are friendly
0,473,Songhai,Germany,Diplomatic Stance,deceptive,We are exhibiting a deceptive position toward the Germans
0,473,Songhai,Budapest,Diplomatic Stance,neutral,Our reputed feeling with respect to Budapest appears neutral
0,473,Morocco,Mombasa,Diplomatic Stance,neutral,Our popular stance regarding Mombasa appears neutral
0,473,Korea,Ife,Diplomatic Stance,protective,We disclosed that transactions between us and Ife are these days protective
0,474,Songhai,Germany,Diplomatic Stance,deceptive,A deceptive manner with the Germans is what we assert
0,474,Germany,Inca,Diplomatic Stance,hostile,A hostile disposition with the Incas is what we declare
0,476,Korea,Germany,Diplomatic Stance,friendly,A friendly manner with the Germans is what the Koreans claim
0,477,Germany,Morocco,Diplomatic Stance,friendly,Our reputed policy concerning the Moroccans looks friendly
0,477,Korea,Songhai,Diplomatic Stance,deceptive,Our relations with the Songhai these days are deceptive
0,477,Inca,Singapore,Diplomatic Stance,protective,We published that relations between us and Singapore are these days protective
0,478,Morocco,Kyzyl,Diplomatic Stance,protective,Our advertised diplomacy vis-à-vis Kyzyl appears protective
0,479,Korea,Morocco,Diplomatic Stance,guarded,The Koreans published that proceedings between the Koreans and the Moroccans are of late guarded
0,479,Songhai,Morocco,Diplomatic Stance,friendly,Our outward policy in regard to the Moroccans looks friendly
0,479,Germany,Songhai,Diplomatic Stance,deceptive, Our relations with the Songhai presently are deceptive
0,479,Korea,Inca,Diplomatic Stance,neutral,A neutral attitude with the Incas is what we avow
0,479,Germany,Singapore,Diplomatic Stance,neutral,We professed that relations between us and Singapore are at present neutral
0,481,Korea,Songhai,Diplomatic Stance,guarded,The Koreans relations with the Songhai now are guarded
0,481,Morocco,Songhai,Diplomatic Stance,friendly,We are displaying a friendly posture toward the Songhai
0,482,Morocco,Korea,Diplomatic Stance,neutral,Our relations with the Koreans at present are neutral
0,483,Songhai,Germany,Diplomatic Stance,deceptive,A deceptive manner with the Germans is what we avow
0,483,Korea,Morocco,Diplomatic Stance,guarded,Our announced diplomacy on the subject of the Moroccans seems guarded
0,483,Germany,Inca,Diplomatic Stance,neutral,The Germans relations with the Incas at present are neutral
0,483,Korea,Morocco,Diplomatic Stance,guarded,The Koreans public diplomacy regarding the Moroccans is likely guarded
0,483,Germany,Inca,Diplomatic Stance,neutral,A neutral disposition with the Incas is what we profess
0,483,Songhai,Panama City,Diplomatic Stance,friendly,A friendly disposition with Panama City is what we affirm
0,484,Songhai,Korea,Diplomatic Stance,hostile,We are showing a hostile attitude toward the Koreans
0,484,Korea,Songhai,Diplomatic Stance,guarded,We proclaimed that proceedings between us and the Songhai are at present guarded
0,484,Inca,Panama City,Diplomatic Stance,neutral,We are displaying a neutral position toward Panama City
0,484,Morocco,Bogota,Diplomatic Stance,neutral,A neutral attitude with Bogota is what we avow
0,485,Inca,Korea,Diplomatic Stance,neutral,Our relations with the Koreans now are neutral
0,485,Morocco,Germany,Diplomatic Stance,deceptive,We proclaimed that affairs between us and the Germans are of late deceptive
0,485,Korea,Inca,Diplomatic Stance,neutral,The Koreans are exhibiting a neutral attitude toward the Incas
0,485,Korea,Florence,Diplomatic Stance,protective,We disclosed that dealings between us and Florence are these days protective
0,486,Germany,Mombasa,Diplomatic Stance,neutral,We announced that dealings between us and Mombasa are currently neutral
0,487,Inca,Germany,Diplomatic Stance,deceptive,Our announced feeling as regards the Germans appears deceptive
0,487,Germany,Songhai,Diplomatic Stance,deceptive,We announced that transactions between us and the Songhai are currently deceptive
0,487,Inca,Kyzyl,Diplomatic Stance,protective,Our relations with Kyzyl presently are protective
0,487,Morocco,Budapest,Diplomatic Stance,protective,We proclaimed that matters between us and Budapest are presently protective
0,487,Korea,Singapore,Diplomatic Stance,neutral,Our relations with Singapore currently are neutral
0,489,Korea,Inca,Diplomatic Stance,neutral,We proclaimed that affairs between us and the Incas are now neutral
0,490,Germany,Songhai,Diplomatic Stance,deceptive,A deceptive attitude with the Songhai is what the Germans state
0,490,Songhai,Singapore,Diplomatic Stance,neutral,A neutral attitude with Singapore is what we claim
0,490,Morocco,Mombasa,Diplomatic Stance,neutral, We proclaimed that relations between us and Mombasa are these days neutral
0,490,Morocco,Florence,Diplomatic Stance,protective,We are displaying a protective position toward Florence
0,491,Morocco,Korea,Diplomatic Stance,neutral,Our announced feeling with regard to the Koreans seems neutral
0,491,Korea,Songhai,Diplomatic Stance,guarded,Our relations with the Songhai presently are guarded
0,491,Morocco,Singapore,Diplomatic Stance,protective,Our public policy with regard to Singapore appears protective
0,492,Songhai,Germany,Diplomatic Stance,deceptive,Our outward feeling vis-à-vis the Germans is likely deceptive
0,492,Korea,Inca,Diplomatic Stance,neutral,The Koreans are taking a neutral disposition toward the Incas
0,492,Inca,Morocco,Diplomatic Stance,friendly,Our advertised diplomacy regarding the Moroccans appears friendly
0,492,Korea,Inca,Diplomatic Stance,neutral,The Koreans disclosed that affairs between the Koreans and the Incas are currently neutral
0,492,Morocco,Germany,Diplomatic Stance,deceptive,We are taking a deceptive manner toward the Germans
0,492,Korea,Bogota,Diplomatic Stance,protective,Our popular feeling on the subject of Bogota feels protective
0,493,Inca,Korea,Diplomatic Stance,neutral,A neutral attitude with the Koreans is what we assert
0,493,Songhai,Kathmandu,Diplomatic Stance,protective,We published that proceedings between us and Kathmandu are at present protective
0,493,Songhai,Budapest,Diplomatic Stance,neutral,Our professed feeling vis-à-vis Budapest feels neutral
0,494,Korea,Morocco,Diplomatic Stance,guarded,Our relations with the Moroccans these days are guarded
0,494,Inca,Panama City,Diplomatic Stance,neutral,Our relations with Panama City these days are neutral
0,495,Songhai,Morocco,Diplomatic Stance,friendly,Our advertised position regarding the Moroccans looks friendly
0,495,Korea,Morocco,Diplomatic Stance,guarded,The Koreans professed posture as regards the Moroccans looks guarded
0,495,Germany,Songhai,Diplomatic Stance,deceptive,Our relations with the Songhai these days are deceptive
0,495,Songhai,Mombasa,Diplomatic Stance,neutral,Our relations with Mombasa now are neutral
0,496,Songhai,Bogota,Diplomatic Stance,neutral,We are exhibiting a neutral attitude toward Bogota
0,497,Inca,Germany,Diplomatic Stance,deceptive,We are taking a deceptive attitude toward the Germans
0,497,Songhai,Ife,Diplomatic Stance,protective,Our relations with Ife these days are protective
0,497,Germany,Panama City,Diplomatic Stance,friendly,Our popular policy concerning Panama City looks friendly
0,498,Songhai,Korea,Diplomatic Stance,hostile,A hostile attitude with the Koreans is what we avow
0,498,Germany,Morocco,Diplomatic Stance,friendly,Our relations with the Moroccans currently are friendly
0,498,Korea,Songhai,Diplomatic Stance,guarded,Our public stance in regard to the Songhai is likely guarded
0,499,Morocco,Ife,Diplomatic Stance,neutral,Our relations with Ife of late are neutral
0,500,Songhai,Inca,Diplomatic Stance,friendly,We professed that matters between us and the Incas are of late friendly
